Date,Stock Name,Sentiment
2021-10-09,TSM,-0.024812499999999994
2021-10-09,XPEV,0.3818
2021-10-10,AAPL,0.3339
2021-10-10,AMD,0.16063999999999998
2021-10-10,AMZN,0.52344
2021-10-10,COST,0.0
2021-10-10,CRM,0.7096
2021-10-10,DIS,0.4019
2021-10-10,GOOG,0.39126666666666665
2021-10-10,KO,-0.4215
2021-10-10,META,0.10823333333333333
2021-10-10,MSFT,0.52344
2021-10-10,NFLX,0.20095
2021-10-10,NIO,0.52364
2021-10-10,PG,0.52344
2021-10-10,PYPL,0.5106
2021-10-10,TSLA,0.2552492307692308
2021-10-10,TSM,0.15320344827586208
2021-10-11,AAPL,0.08895
2021-10-11,AMD,0.2434
2021-10-11,AMZN,-0.8316
2021-10-11,BA,0.6124
2021-10-11,GOOG,0.0
2021-10-11,META,0.033975000000000005
2021-10-11,MSFT,-0.8316
2021-10-11,NFLX,0.057059999999999986
2021-10-11,NIO,0.13917142857142856
2021-10-11,PG,-0.8316
2021-10-11,PYPL,0.6705
2021-10-11,TSLA,0.18077473684210527
2021-10-11,TSM,0.37979999999999997
2021-10-11,XPEV,0.6486
2021-10-12,AAPL,0.006786956521739129
2021-10-12,AMD,0.29086
2021-10-12,AMZN,0.24657142857142858
2021-10-12,BA,0.0
2021-10-12,CRM,0.33525
2021-10-12,DIS,0.08895
2021-10-12,KO,0.6369
2021-10-12,META,0.09549999999999999
2021-10-12,MSFT,0.24657142857142858
2021-10-12,NFLX,0.1352
2021-10-12,NIO,0.28602500000000003
2021-10-12,PG,0.24657142857142858
2021-10-12,PYPL,0.1779
2021-10-12,TSLA,0.16911217391304348
2021-10-12,TSM,0.3247325
2021-10-12,VZ,-0.27065
2021-10-12,XPEV,0.807
2021-10-13,AAPL,0.0399
2021-10-13,AMD,0.328775
2021-10-13,AMZN,0.08124999999999999
2021-10-13,BA,0.8036
2021-10-13,DIS,0.765
2021-10-13,GOOG,0.7825500000000001
2021-10-13,META,0.14868
2021-10-13,MSFT,0.08124999999999999
2021-10-13,NFLX,0.5444
2021-10-13,NIO,0.2942
2021-10-13,PG,0.08124999999999999
2021-10-13,PYPL,0.765
2021-10-13,TSLA,0.14782528735632183
2021-10-13,TSM,0.15026410256410258
2021-10-13,XPEV,0.5106
2021-10-13,ZS,0.36199999999999993
2021-10-14,AAPL,0.5454333333333333
2021-10-14,AMD,0.5434142857142857
2021-10-14,AMZN,0.3343333333333333
2021-10-14,BA,0.31070000000000003
2021-10-14,CRM,0.8126
2021-10-14,DIS,0.2787
2021-10-14,ENPH,0.836
2021-10-14,GOOG,0.4215
2021-10-14,INTC,-0.6124
2021-10-14,META,0.4923875
2021-10-14,MSFT,0.3343333333333333
2021-10-14,NFLX,0.9201
2021-10-14,NIO,0.41997999999999996
2021-10-14,PG,0.3343333333333333
2021-10-14,PYPL,0.1779
2021-10-14,TSLA,0.17217663551401868
2021-10-14,TSM,0.008931999999999995
2021-10-14,XPEV,0.5771
2021-10-15,AAPL,0.2430857142857143
2021-10-15,AMD,0.53585
2021-10-15,AMZN,0.09001428571428573
2021-10-15,BA,0.682775
2021-10-15,COST,0.9042
2021-10-15,CRM,0.2732
2021-10-15,DIS,0.3982
2021-10-15,KO,0.0
2021-10-15,META,0.715375
2021-10-15,MSFT,0.09001428571428573
2021-10-15,NFLX,0.19015
2021-10-15,NIO,0.12815714285714286
2021-10-15,PG,0.09001428571428573
2021-10-15,PYPL,0.23420000000000002
2021-10-15,TSLA,0.08409577464788733
2021-10-15,TSM,0.1050423076923077
2021-10-15,VZ,0.0
2021-10-15,XPEV,0.36585
2021-10-16,AAPL,0.45120000000000005
2021-10-16,AMD,0.6728000000000001
2021-10-16,AMZN,0.10401666666666669
2021-10-16,BA,-0.5367
2021-10-16,COST,0.3412
2021-10-16,DIS,0.34
2021-10-16,GOOG,0.5423
2021-10-16,INTC,0.125
2021-10-16,META,0.35015
2021-10-16,MSFT,0.10401666666666669
2021-10-16,NFLX,0.31744000000000006
2021-10-16,NIO,0.6413857142857143
2021-10-16,PG,0.10401666666666669
2021-10-16,TSLA,0.21085135135135136
2021-10-16,TSM,0.19675384615384614
2021-10-16,VZ,0.125
2021-10-16,XPEV,0.8481
2021-10-17,AAPL,0.30894444444444447
2021-10-17,AMD,0.3446714285714286
2021-10-17,AMZN,0.30375
2021-10-17,BA,0.23820000000000002
2021-10-17,BX,0.0
2021-10-17,CRM,0.8573
2021-10-17,ENPH,-0.5106
2021-10-17,GOOG,0.49434999999999996
2021-10-17,INTC,0.08333333333333333
2021-10-17,META,0.516
2021-10-17,MSFT,0.30375
2021-10-17,NFLX,0.217125
2021-10-17,NIO,0.2391
2021-10-17,PG,0.30375
2021-10-17,PYPL,0.872
2021-10-17,TSLA,0.21380102040816326
2021-10-17,TSM,0.17664347826086957
2021-10-17,VZ,0.125
2021-10-17,XPEV,0.6365000000000001
2021-10-18,AAPL,0.2803086956521739
2021-10-18,AMD,0.4570666666666667
2021-10-18,AMZN,0.06164285714285716
2021-10-18,BA,0.30679999999999996
2021-10-18,BX,0.4939
2021-10-18,COST,0.886
2021-10-18,DIS,0.07455
2021-10-18,GOOG,0.19593333333333338
2021-10-18,INTC,-0.5423
2021-10-18,KO,0.3064
2021-10-18,META,0.23406000000000002
2021-10-18,MSFT,0.06164285714285716
2021-10-18,NFLX,0.36344
2021-10-18,NIO,0.1947684210526316
2021-10-18,PG,0.06164285714285716
2021-10-18,PYPL,-0.6096
2021-10-18,TSLA,0.18821756756756758
2021-10-18,TSM,0.14023478260869565
2021-10-18,XPEV,0.5256
2021-10-18,ZS,0.6908
2021-10-19,AAPL,0.2251642857142857
2021-10-19,AMD,0.6014999999999999
2021-10-19,AMZN,0.2974625
2021-10-19,BA,0.3182
2021-10-19,COST,0.0
2021-10-19,CRM,0.2023
2021-10-19,DIS,-0.11905
2021-10-19,ENPH,-0.4404
2021-10-19,GOOG,0.3080333333333333
2021-10-19,INTC,-0.4404
2021-10-19,META,-0.006083333333333339
2021-10-19,MSFT,0.2974625
2021-10-19,NFLX,0.11300714285714285
2021-10-19,NIO,0.33824666666666664
2021-10-19,PG,0.2974625
2021-10-19,PYPL,0.2023
2021-10-19,TSLA,0.17125357142857142
2021-10-19,TSM,0.23799310344827584
2021-10-19,VZ,0.0
2021-10-19,ZS,0.424725
2021-10-20,AAPL,0.26433
2021-10-20,AMD,0.80705
2021-10-20,AMZN,0.1802
2021-10-20,BA,0.8022
2021-10-20,COST,0.34
2021-10-20,DIS,0.886
2021-10-20,GOOG,0.8658
2021-10-20,KO,0.5106
2021-10-20,META,0.2537157894736842
2021-10-20,MSFT,0.1802
2021-10-20,NFLX,0.3643142857142857
2021-10-20,NIO,0.08664444444444445
2021-10-20,PG,0.1802
2021-10-20,PYPL,0.10483478260869565
2021-10-20,TSLA,0.1255844827586207
2021-10-20,TSM,0.15690363636363636
2021-10-21,AAPL,0.05778
2021-10-21,AMD,0.44272666666666666
2021-10-21,AMZN,-0.10195
2021-10-21,BA,0.6369
2021-10-21,BX,0.5719
2021-10-21,CRM,0.6369
2021-10-21,DIS,0.0
2021-10-21,GOOG,-0.2882
2021-10-21,INTC,0.15739999999999998
2021-10-21,KO,0.5574
2021-10-21,META,0.024872727272727272
2021-10-21,MSFT,-0.10195
2021-10-21,NFLX,-0.15445
2021-10-21,NIO,0.2748857142857143
2021-10-21,PG,-0.10195
2021-10-21,PYPL,0.057933333333333316
2021-10-21,TSLA,0.18621333333333334
2021-10-21,TSM,0.13017307692307692
2021-10-21,VZ,0.3612
2021-10-22,AAPL,0.1581
2021-10-22,AMD,0.41179
2021-10-22,AMZN,-0.03626666666666666
2021-10-22,BA,0.45625000000000004
2021-10-22,COST,0.15066666666666664
2021-10-22,CRM,0.4019
2021-10-22,GOOG,-0.07868333333333333
2021-10-22,INTC,-0.6185666666666667
2021-10-22,META,0.22806315789473683
2021-10-22,MSFT,-0.03626666666666666
2021-10-22,NFLX,0.34
2021-10-22,NIO,0.36705000000000004
2021-10-22,PG,-0.03626666666666666
2021-10-22,PYPL,0.010050000000000003
2021-10-22,TSLA,0.20959520958083833
2021-10-22,TSM,0.19606153846153845
2021-10-23,AAPL,0.31920000000000004
2021-10-23,AMD,0.15510000000000002
2021-10-23,AMZN,0.25870000000000004
2021-10-23,BA,0.17020000000000002
2021-10-23,COST,0.72475
2021-10-23,ENPH,0.3811
2021-10-23,GOOG,0.450925
2021-10-23,KO,0.17020000000000002
2021-10-23,META,0.22412500000000002
2021-10-23,MSFT,0.25870000000000004
2021-10-23,NFLX,0.0
2021-10-23,NIO,0.3782
2021-10-23,PG,0.25870000000000004
2021-10-23,PYPL,0.7087
2021-10-23,TSLA,0.2516683333333333
2021-10-23,TSM,0.1011
2021-10-24,AAPL,0.50962
2021-10-24,AMD,0.28861428571428566
2021-10-24,AMZN,0.228
2021-10-24,BA,0.44895
2021-10-24,COST,0.6082000000000001
2021-10-24,CRM,0.1909
2021-10-24,GOOG,0.68695
2021-10-24,INTC,0.886
2021-10-24,KO,0.443
2021-10-24,META,0.11427272727272726
2021-10-24,MSFT,0.228
2021-10-24,NFLX,0.7964
2021-10-24,NIO,0.48241666666666666
2021-10-24,PG,0.228
2021-10-24,PYPL,0.3818
2021-10-24,TSLA,0.2680476923076923
2021-10-24,TSM,0.18825151515151514
2021-10-24,VZ,0.886
2021-10-24,XPEV,0.43603333333333333
2021-10-25,AAPL,0.1673
2021-10-25,AMD,0.10078333333333334
2021-10-25,AMZN,0.0057857142857142985
2021-10-25,BA,0.2202
2021-10-25,DIS,0.2202
2021-10-25,ENPH,0.2873
2021-10-25,GOOG,0.0
2021-10-25,INTC,0.8834
2021-10-25,KO,0.128
2021-10-25,META,0.1205468085106383
2021-10-25,MSFT,0.0057857142857142985
2021-10-25,NFLX,0.2023
2021-10-25,NIO,0.28850000000000003
2021-10-25,PG,0.0057857142857142985
2021-10-25,PYPL,0.023271428571428564
2021-10-25,TSLA,0.20034025974025974
2021-10-25,TSM,0.1229625
2021-10-25,VZ,0.128
2021-10-25,XPEV,0.1468
2021-10-25,ZS,0.5106
2021-10-26,AAPL,0.18453333333333333
2021-10-26,AMD,0.14246190476190476
2021-10-26,AMZN,0.2552875
2021-10-26,BA,0.0
2021-10-26,DIS,0.4088
2021-10-26,ENPH,0.17
2021-10-26,GOOG,0.12703333333333333
2021-10-26,INTC,-0.1901
2021-10-26,KO,-0.1366
2021-10-26,META,0.1341125
2021-10-26,MSFT,0.2552875
2021-10-26,NFLX,0.7506
2021-10-26,NIO,0.3077666666666667
2021-10-26,PG,0.2552875
2021-10-26,TSLA,0.18827689075630252
2021-10-26,TSM,0.22752941176470587
2021-10-26,VZ,0.4767
2021-10-26,XPEV,-0.3398
2021-10-27,AAPL,-0.004107142857142857
2021-10-27,AMD,0.16285
2021-10-27,AMZN,0.22383750000000002
2021-10-27,DIS,-0.1147
2021-10-27,GOOG,0.26627999999999996
2021-10-27,KO,0.0
2021-10-27,META,0.11686666666666667
2021-10-27,MSFT,0.22383750000000002
2021-10-27,NFLX,0.34
2021-10-27,NIO,0.16805
2021-10-27,PG,0.22383750000000002
2021-10-27,PYPL,0.0
2021-10-27,TSLA,0.1485909604519774
2021-10-27,TSM,0.15157179487179487
2021-10-27,XPEV,0.5714
2021-10-28,AAPL,0.05643448275862068
2021-10-28,AMD,0.52535
2021-10-28,AMZN,0.035668181818181814
2021-10-28,DIS,0.3612
2021-10-28,ENPH,0.1806
2021-10-28,GOOG,0.234375
2021-10-28,INTC,0.7783
2021-10-28,META,0.14784901960784314
2021-10-28,MSFT,0.035668181818181814
2021-10-28,NFLX,0.07543333333333334
2021-10-28,NIO,0.30449000000000004
2021-10-28,PG,0.035668181818181814
2021-10-28,PYPL,0.119925
2021-10-28,TSLA,0.1936464
2021-10-28,TSM,0.13670434782608698
2021-10-28,XPEV,0.8481
2021-10-29,AAPL,0.23134
2021-10-29,AMD,0.53075
2021-10-29,AMZN,0.18477812500000002
2021-10-29,CRM,0.0
2021-10-29,DIS,0.9233
2021-10-29,ENPH,0.3243
2021-10-29,GOOG,0.04106666666666667
2021-10-29,INTC,0.296
2021-10-29,META,0.272232
2021-10-29,MSFT,0.18477812500000002
2021-10-29,NFLX,0.2553
2021-10-29,NIO,0.39063571428571425
2021-10-29,PG,0.18477812500000002
2021-10-29,PYPL,0.9233
2021-10-29,TSLA,0.14692063492063492
2021-10-29,TSM,0.27184482758620687
2021-10-29,VZ,-0.6486
2021-10-29,XPEV,0.3612
2021-10-29,ZS,0.6486
2021-10-30,AAPL,0.0919
2021-10-30,AMD,0.36955
2021-10-30,AMZN,0.21125000000000002
2021-10-30,DIS,-0.037950000000000005
2021-10-30,ENPH,0.7008666666666666
2021-10-30,GOOG,0.7469
2021-10-30,META,0.18396363636363636
2021-10-30,MSFT,0.21125000000000002
2021-10-30,NFLX,0.0
2021-10-30,NIO,0.5450142857142858
2021-10-30,PG,0.21125000000000002
2021-10-30,TSLA,0.3094284210526316
2021-10-30,TSM,0.05131428571428572
2021-10-30,XPEV,0.61515
2021-10-30,ZS,0.12925
2021-10-31,AAPL,0.5005
2021-10-31,AMD,0.9432
2021-10-31,AMZN,0.6321833333333333
2021-10-31,ENPH,0.4188
2021-10-31,GOOG,0.7423
2021-10-31,KO,0.7783
2021-10-31,META,-0.0625
2021-10-31,MSFT,0.6321833333333333
2021-10-31,NFLX,0.17556666666666665
2021-10-31,NIO,0.13396666666666665
2021-10-31,PG,0.6321833333333333
2021-10-31,PYPL,0.58475
2021-10-31,TSLA,0.2754111111111111
2021-10-31,TSM,0.22738636363636366
2021-10-31,XPEV,0.8375999999999999
2021-11-01,AAPL,0.24288888888888888
2021-11-01,AMD,0.6121500000000001
2021-11-01,AMZN,0.3447909090909091
2021-11-01,COST,0.9001
2021-11-01,DIS,0.6249
2021-11-01,ENPH,0.24875000000000003
2021-11-01,GOOG,0.17020000000000002
2021-11-01,META,0.09858750000000002
2021-11-01,MSFT,0.3447909090909091
2021-11-01,NIO,0.398125
2021-11-01,PG,0.3447909090909091
2021-11-01,TSLA,0.20181455938697318
2021-11-01,TSM,0.11635890410958903
2021-11-01,XPEV,0.516275
2021-11-02,AAPL,0.24124615384615386
2021-11-02,AMD,0.48797333333333337
2021-11-02,AMZN,0.42787142857142857
2021-11-02,BA,0.61895
2021-11-02,COST,0.0
2021-11-02,DIS,-0.28595
2021-11-02,ENPH,0.6948
2021-11-02,GOOG,0.4134
2021-11-02,INTC,0.0
2021-11-02,KO,0.2814
2021-11-02,META,0.3316
2021-11-02,MSFT,0.42787142857142857
2021-11-02,NFLX,0.125
2021-11-02,NIO,0.23864545454545458
2021-11-02,PG,0.42787142857142857
2021-11-02,PYPL,0.7034
2021-11-02,TSLA,0.1602341463414634
2021-11-02,TSM,0.23855106382978725
2021-11-02,XPEV,0.1806
2021-11-03,AAPL,0.0363
2021-11-03,AMD,-0.0463
2021-11-03,AMZN,0.2607285714285714
2021-11-03,BA,0.0
2021-11-03,BX,-0.2023
2021-11-03,COST,0.0
2021-11-03,CRM,0.0
2021-11-03,DIS,0.5554666666666667
2021-11-03,F,-0.2732
2021-11-03,GOOG,0.16185
2021-11-03,META,0.32001666666666667
2021-11-03,MSFT,0.2607285714285714
2021-11-03,NFLX,0.21075
2021-11-03,NIO,0.39835
2021-11-03,NOC,-0.2732
2021-11-03,PG,0.2607285714285714
2021-11-03,PYPL,0.3716
2021-11-03,TSLA,0.17250615384615384
2021-11-03,TSM,0.035649999999999994
2021-11-04,AAPL,0.09179090909090909
2021-11-04,AMD,0.10129166666666667
2021-11-04,AMZN,0.3537666666666666
2021-11-04,BA,0.886
2021-11-04,GOOG,0.0993
2021-11-04,KO,0.0
2021-11-04,META,0.402625
2021-11-04,MSFT,0.3537666666666666
2021-11-04,NFLX,0.66335
2021-11-04,NIO,0.24502222222222222
2021-11-04,PG,0.3537666666666666
2021-11-04,PYPL,0.3911
2021-11-04,TSLA,0.2053758389261745
2021-11-04,TSM,0.18094666666666667
2021-11-04,VZ,0.0
2021-11-04,XPEV,0.0
2021-11-05,AAPL,0.10443333333333332
2021-11-05,AMD,0.35072000000000003
2021-11-05,AMZN,0.23640833333333333
2021-11-05,BA,0.1779
2021-11-05,BX,0.4019
2021-11-05,COST,0.73795
2021-11-05,DIS,0.35875
2021-11-05,GOOG,0.53546
2021-11-05,INTC,-0.2503
2021-11-05,META,0.2985846153846154
2021-11-05,MSFT,0.23640833333333333
2021-11-05,NFLX,0.2526333333333333
2021-11-05,NIO,0.2850384615384615
2021-11-05,PG,0.23640833333333333
2021-11-05,PYPL,0.2573
2021-11-05,TSLA,0.2020179775280899
2021-11-05,TSM,0.0861
2021-11-05,VZ,0.34
2021-11-05,XPEV,0.83545
2021-11-05,ZS,0.0
2021-11-06,AAPL,0.420075
2021-11-06,AMD,0.5682142857142857
2021-11-06,AMZN,0.22402000000000002
2021-11-06,BA,0.3507166666666666
2021-11-06,COST,0.0
2021-11-06,DIS,0.26108000000000003
2021-11-06,GOOG,0.27416666666666667
2021-11-06,INTC,0.5423
2021-11-06,KO,0.0
2021-11-06,META,0.3945
2021-11-06,MSFT,0.22402000000000002
2021-11-06,NFLX,0.4670000000000001
2021-11-06,NIO,0.25997857142857145
2021-11-06,PG,0.22402000000000002
2021-11-06,PYPL,0.20646
2021-11-06,TSLA,0.23150183486238532
2021-11-06,TSM,0.1467140625
2021-11-06,VZ,0.7269
2021-11-06,ZS,0.2411
2021-11-07,AAPL,0.20637142857142857
2021-11-07,AMD,0.19768750000000002
2021-11-07,AMZN,0.2930727272727273
2021-11-07,BA,0.17182
2021-11-07,BX,0.3404
2021-11-07,COST,0.0
2021-11-07,DIS,0.23603333333333332
2021-11-07,ENPH,0.31720000000000004
2021-11-07,META,0.22473
2021-11-07,MSFT,0.2930727272727273
2021-11-07,NFLX,0.1967142857142857
2021-11-07,NIO,0.2632846153846154
2021-11-07,PG,0.2930727272727273
2021-11-07,PYPL,0.43054
2021-11-07,TSLA,0.20723379310344828
2021-11-07,TSM,0.007779999999999987
2021-11-07,VZ,0.3182
2021-11-08,AAPL,0.31152857142857143
2021-11-08,AMD,0.3894772727272727
2021-11-08,AMZN,0.2513357142857143
2021-11-08,BA,0.31245
2021-11-08,DIS,0.2247
2021-11-08,GOOG,0.5764
2021-11-08,INTC,-0.015
2021-11-08,META,0.5238666666666666
2021-11-08,MSFT,0.2513357142857143
2021-11-08,NFLX,0.65378
2021-11-08,NIO,0.12556923076923077
2021-11-08,PG,0.2513357142857143
2021-11-08,PYPL,0.15072666666666665
2021-11-08,TSLA,0.13377972350230416
2021-11-08,TSM,0.10466842105263159
2021-11-08,VZ,0.0
2021-11-09,AAPL,0.22127
2021-11-09,AMD,0.1251111111111111
2021-11-09,AMZN,0.339675
2021-11-09,BA,0.7843
2021-11-09,DIS,-0.2263
2021-11-09,GOOG,-0.4215
2021-11-09,INTC,0.7524
2021-11-09,KO,0.4588
2021-11-09,META,0.3759
2021-11-09,MSFT,0.339675
2021-11-09,NFLX,0.105375
2021-11-09,NIO,0.2717428571428572
2021-11-09,PG,0.339675
2021-11-09,PYPL,0.14895
2021-11-09,TSLA,0.15416218905472637
2021-11-09,TSM,0.22630588235294116
2021-11-10,AAPL,0.08756249999999999
2021-11-10,AMD,-0.3182
2021-11-10,AMZN,0.36351666666666665
2021-11-10,BA,0.8176
2021-11-10,DIS,0.1366
2021-11-10,KO,0.0
2021-11-10,META,0.028599999999999997
2021-11-10,MSFT,0.36351666666666665
2021-11-10,NFLX,-0.128
2021-11-10,NIO,0.28235263157894736
2021-11-10,PG,0.36351666666666665
2021-11-10,PYPL,0.33992500000000003
2021-11-10,TSLA,0.1645132275132275
2021-11-10,TSM,0.16758260869565217
2021-11-10,ZS,-0.5574
2021-11-11,AAPL,0.1507666666666667
2021-11-11,AMD,0.5640666666666666
2021-11-11,AMZN,0.514725
2021-11-11,BA,0.0
2021-11-11,DIS,-0.07564285714285714
2021-11-11,ENPH,0.2023
2021-11-11,META,0.3239
2021-11-11,MSFT,0.514725
2021-11-11,NFLX,0.4212
2021-11-11,NIO,0.137395
2021-11-11,PG,0.514725
2021-11-11,PYPL,0.58445
2021-11-11,TSLA,0.22522649006622517
2021-11-11,TSM,0.039102439024390236
2021-11-11,XPEV,0.10115
2021-11-12,AAPL,0.3651666666666667
2021-11-12,AMD,0.30393333333333333
2021-11-12,AMZN,0.46932999999999997
2021-11-12,BA,0.7505000000000001
2021-11-12,GOOG,0.552925
2021-11-12,INTC,0.0
2021-11-12,META,0.6047750000000001
2021-11-12,MSFT,0.46932999999999997
2021-11-12,NIO,0.31789
2021-11-12,PG,0.46932999999999997
2021-11-12,PYPL,0.5821166666666667
2021-11-12,TSLA,0.24358682170542634
2021-11-12,TSM,-0.02335925925925926
2021-11-13,AAPL,0.09745
2021-11-13,AMD,-0.07936666666666667
2021-11-13,AMZN,0.20182000000000003
2021-11-13,BA,0.0121
2021-11-13,COST,0.0
2021-11-13,DIS,0.09870000000000001
2021-11-13,ENPH,0.14734999999999998
2021-11-13,INTC,0.0
2021-11-13,META,0.5192833333333333
2021-11-13,MSFT,0.20182000000000003
2021-11-13,NIO,0.1359923076923077
2021-11-13,PG,0.20182000000000003
2021-11-13,PYPL,0.29425
2021-11-13,TSLA,0.25749855072463773
2021-11-13,TSM,0.11040416666666668
2021-11-13,XPEV,0.37175
2021-11-14,AAPL,0.34935
2021-11-14,AMD,0.07598181818181819
2021-11-14,AMZN,0.17992857142857144
2021-11-14,BA,0.42354
2021-11-14,DIS,0.7269
2021-11-14,ENPH,0.0
2021-11-14,META,0.19017499999999998
2021-11-14,MSFT,0.17992857142857144
2021-11-14,NFLX,0.181725
2021-11-14,NIO,0.2902545454545455
2021-11-14,PG,0.17992857142857144
2021-11-14,PYPL,0.34626666666666667
2021-11-14,TSLA,0.24082298850574713
2021-11-14,TSM,0.1649322580645161
2021-11-14,XPEV,0.0
2021-11-14,ZS,0.0
2021-11-15,AAPL,0.18254285714285715
2021-11-15,AMD,0.606575
2021-11-15,AMZN,0.26754285714285714
2021-11-15,BA,0.4871
2021-11-15,COST,0.2732
2021-11-15,DIS,0.0
2021-11-15,GOOG,0.81115
2021-11-15,INTC,-0.7506
2021-11-15,KO,0.0
2021-11-15,META,0.4139333333333333
2021-11-15,MSFT,0.26754285714285714
2021-11-15,NFLX,0.45595
2021-11-15,NIO,0.2799222222222222
2021-11-15,PG,0.26754285714285714
2021-11-15,PYPL,0.56205
2021-11-15,TSLA,0.15402450331125828
2021-11-15,TSM,0.14899
