Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,Sentiment,SMA_50,SMA_200,RSI
2021-10-06,160.67649841308594,163.2169952392578,159.93099975585938,163.10049438476562,163.10049438476562,50660000,AMZN,0.2495571428571428,209.29284873962402,,51.445884785689344
2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,289.8586730957031,28002600,MSFT,0.2495571428571428,214.44244842529298,,50.120008446055344
2021-10-06,33.40999984741211,34.15999984741211,33.16999816894531,33.65999984741211,33.65999984741211,22885100,NIO,0.1458142857142857,212.45033836364746,,42.619397801453665
2021-10-06,329.739990234375,334.3800048828125,325.79998779296875,333.6400146484375,333.6400146484375,26443000,META,0.287,212.26293846130372,,51.629647819130525
2021-10-06,134.62550354003906,137.8520050048828,134.4864959716797,137.35400390625,137.35400390625,19764000,GOOG,-0.1909,214.30081855773926,,47.49405208190238
2021-10-06,139.47000122070312,142.14999389648438,138.3699951171875,142.0,140.97486877441406,83221100,AAPL,0.2156399999999999,213.85755867004394,,47.34523358918746
2021-10-06,221.0800018310547,225.07000732421875,219.1999969482422,224.9900054931641,224.9900054931641,7157600,BA,0.19556,215.56575874328612,,50.01149331444519
2021-10-06,52.77000045776367,53.77000045776367,52.5099983215332,53.709999084472656,51.76520156860352,21284500,KO,0.38315,215.9323587036133,,48.29809061835314
2021-10-06,628.1799926757812,639.8699951171875,626.3599853515625,639.0999755859375,639.0999755859375,4580400,NFLX,0.2726,225.98510833740235,,57.92954821532245
2021-10-06,138.99000549316406,141.25999450683594,138.6199951171875,141.19000244140625,136.92100524902344,5332900,PG,0.2495571428571428,225.28870849609376,,45.43654543295639
2021-10-06,443.9299926757813,449.7799987792969,442.3800048828125,449.3399963378906,445.6327209472656,1334600,COST,0.0,222.01250793457032,,47.32126421755858
2021-10-06,108.44000244140624,109.5199966430664,107.58000183105467,109.33999633789062,107.19288635253906,7553600,TSM,0.196765,222.15030792236328,,51.178867159042476
2021-10-06,256.2900085449219,264.3900146484375,256.0299987792969,264.0599975585937,264.0599975585937,4615300,PYPL,0.4215,225.2003079223633,,52.467504767544476
2021-10-06,144.36000061035156,155.85000610351562,143.4499969482422,153.5800018310547,153.5800018310547,2355600,ENPH,0.4939,222.7667077636719,,48.34311379089068
2021-10-07,54.31999969482422,54.9900016784668,54.119998931884766,54.18000030517578,51.75178527832031,20704400,INTC,0.2023,218.68217422485353,,48.31948681798319
2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,291.5794372558594,20430500,MSFT,0.234875,219.31597427368163,,50.02595998225731
2021-10-07,141.75,143.02999877929688,141.75,142.32000732421875,138.016845703125,5334600,PG,0.234875,219.30937454223633,,51.67456134297429
2021-10-07,104.5999984741211,107.9499969482422,104.45999908447266,106.4499969482422,106.4499969482422,41543100,AMD,0.2863666666666666,215.65637435913087,,46.188498767046404
2021-10-07,36.900001525878906,38.880001068115234,36.84000015258789,38.2599983215332,38.2599983215332,12748700,XPEV,0.1779,215.7393743133545,,48.262865445276596
2021-10-07,35.439998626708984,36.63999938964844,34.90999984741211,35.9900016784668,35.9900016784668,67945200,NIO,0.05005625,213.67637435913085,,48.140077553987034
2021-10-07,14.34000015258789,14.949999809265137,14.3100004196167,14.890000343322754,14.347634315490724,96557500,F,0.5106,201.90717485427857,,46.23201179060226
2021-10-07,111.0,111.70999908447266,110.48999786376952,110.83000183105467,108.65364074707033,7821900,TSM,0.193004,202.11697496414183,,51.052856715884076
2021-10-07,276.8999938964844,279.5,274.0799865722656,274.5799865722656,274.5799865722656,5374200,CRM,0.6249,202.50837480545044,,42.04445270468036
2021-10-07,378.0,383.8500061035156,378.0,382.7000122070313,375.5491943359375,696200,NOC,0.5106,207.4870750617981,,56.35154844490672
2021-10-07,138.86300659179688,140.15444946289062,138.56300354003906,139.1855010986328,139.1855010986328,18250000,GOOG,0.14875,209.60278505325317,,41.55607716336584
2021-10-07,177.6999969482422,179.6300048828125,177.3300018310547,177.7100067138672,177.7100067138672,7780000,DIS,0.31245,207.94678499221803,,52.22692150227781
2021-10-07,456.4700012207031,459.5899963378906,452.0700073242188,452.8699951171875,449.1335754394531,1966200,COST,0.3182,214.82378496170043,,55.70244118659575
2021-10-07,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,264.53668212890625,57587400,TSLA,0.1742729927007299,214.69731889724733,,53.20060143863147
2021-10-07,164.57699584960938,166.28750610351562,164.1529998779297,165.1215057373047,165.1215057373047,48182000,AMZN,0.234875,211.47514879226685,,53.20013569627736
2021-10-07,337.0,338.8399963378906,328.9800109863281,329.2200012207031,329.2200012207031,28307500,META,0.3381583333333333,215.28374895095826,,51.03723029471092
2021-10-07,115.22000122070312,116.83000183105467,114.95999908447266,115.27999877929688,109.31436157226562,3610100,BX,-0.5719,214.39956895828246,,49.213141683123595
2021-10-07,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,142.25555419921875,61732700,AAPL,0.2351625,212.2281688117981,,51.07696237053409
2021-10-07,642.22998046875,646.8400268554688,630.4500122070312,631.8499755859375,631.8499755859375,3556900,NFLX,0.281175,219.2029686164856,,63.92922405901848
2021-10-07,227.33999633789065,229.0,225.8999938964844,226.47999572753903,226.47999572753903,7748500,BA,0.35645,220.83196855545043,,53.75892514124114
2021-10-08,331.510009765625,333.3999938964844,328.7099914550781,330.04998779296875,330.04998779296875,15946100,META,-0.05135,224.21196825027465,,56.022995649365015
2021-10-08,106.5500030517578,107.27999877929688,104.88999938964844,105.05999755859376,105.05999755859376,30623000,AMD,0.4964333333333333,223.58962816238403,,49.89491336652078
2021-10-08,177.92999267578125,178.60000610351562,176.39999389648438,176.74000549316406,176.74000549316406,4132200,DIS,0.0,224.9392282295227,,48.15624884820205
2021-10-08,383.2200012207031,390.9400024414063,382.0199890136719,389.7200012207031,382.4380187988281,690300,NOC,0.4939,226.95842805862426,,50.127259201995834
2021-10-08,265.4033203125,265.4599914550781,260.3033447265625,261.8299865722656,261.8299865722656,50215800,TSLA,0.2137033333333333,225.53582796096802,,52.320595846114934
2021-10-08,634.1699829101562,643.7999877929688,630.8599853515625,632.6599731445312,632.6599731445312,3272100,NFLX,0.3953,232.98602754592895,,57.64666279305113
2021-10-08,264.9549865722656,265.4700012207031,259.79998779296875,260.0599975585937,260.0599975585937,4095900,PYPL,0.8074,232.98329439163209,,46.86208907930963
2021-10-08,14.920000076293944,15.489999771118164,14.850000381469728,15.119999885559082,14.569255828857422,99468900,F,0.4939,227.85029460906983,,46.01427358831217
2021-10-08,110.9800033569336,111.06999969482422,109.51000213623048,110.04000091552734,107.879150390625,5143400,TSM,0.250875,225.56269466400147,,49.118520590549764
2021-10-08,226.75,228.7100067138672,225.3999938964844,226.38999938964844,226.38999938964844,4515000,BA,0.65065,227.2682946395874,,48.32885324955276
2021-10-08,142.2899932861328,142.6199951171875,141.0399932861328,141.72999572753906,137.44467163085938,6131800,PG,0.3972,227.3162945175171,,50.44870812193542
2021-10-08,36.43999862670898,36.54999923706055,35.83000183105469,35.83000183105469,35.83000183105469,31959800,NIO,0.0558333333333333,219.1080947494507,,48.223942657297286
2021-10-08,165.85000610351562,166.07150268554688,164.41000366210938,164.43099975585938,164.43099975585938,39964000,AMZN,0.3972,209.700514793396,,41.23133757418216
2021-10-08,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,141.8683624267578,58773200,AAPL,0.4263857142857143,211.881114692688,,48.16826368478266
2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,291.5794372558594,17685700,MSFT,0.3972,215.74191486358643,,49.24457786968241
2021-10-11,139.8000030517578,140.76365661621094,138.80650329589844,138.84750366210938,138.84750366210938,16584000,GOOG,0.0,213.3005318069458,,50.747235284108754
2021-10-11,633.2000122070312,639.4199829101562,626.780029296875,627.0399780273438,627.0399780273438,2862500,NFLX,0.0570599999999999,222.57932147979736,,58.409443737594344
2021-10-11,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,141.7790069580078,64452200,AAPL,0.08895,219.573321723938,,45.81309334093971
2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,290.9663391113281,19298600,MSFT,-0.8316,224.7847219467163,,50.545064612464806
2021-10-11,262.54998779296875,267.0799865722656,261.8333435058594,263.9800109863281,263.9800109863281,42600900,TSLA,0.1807747368421052,223.39152187347412,,42.99499556382108
2021-10-11,163.75,164.62950134277344,161.90499877929688,162.31500244140625,162.31500244140625,40684000,AMZN,-0.8316,223.89074184417726,,47.929668333205754
2021-10-11,38.0,38.43000030517578,37.34999847412109,37.41999816894531,37.41999816894531,4319000,XPEV,0.6486,221.79914180755614,,50.49764185399233
2021-10-11,142.3699951171875,142.77000427246094,141.77000427246094,142.32000732421875,138.016845703125,5995600,PG,-0.8316,220.14574184417725,,50.71715912489903
2021-10-11,226.5,232.1000061035156,225.32000732421875,226.4499969482422,226.4499969482422,7287000,BA,0.6124,223.60054180145264,,50.00135231547708
2021-10-11,104.62000274658205,107.1999969482422,104.0199966430664,104.68000030517578,104.68000030517578,31284400,AMD,0.2434,212.9121422958374,,49.178651507316694
2021-10-11,257.92999267578125,260.6600036621094,254.69000244140625,255.0500030517578,255.0500030517578,5031700,PYPL,0.6705,215.18934230804444,,54.76584491115891
2021-10-11,36.09000015258789,36.52000045776367,35.529998779296875,35.63999938964844,35.63999938964844,25400100,NIO,0.1391714285714285,206.91534236907958,,47.306434553872556
2021-10-11,327.6300048828125,330.4599914550781,325.3099975585937,325.45001220703125,325.45001220703125,14708200,META,0.033975,211.2375426864624,,53.43268824496092
2021-10-11,110.08000183105467,111.70999908447266,109.9000015258789,110.26000213623048,108.09483337402344,5318500,TSM,0.3797999999999999,208.16154277801513,,46.60958728014733
2021-10-12,37.75,38.38999938964844,37.20000076293945,37.709999084472656,37.709999084472656,5082500,XPEV,0.807,205.8441427230835,,48.08363318616756
2021-10-12,35.70000076293945,36.04999923706055,35.18000030517578,35.5099983215332,35.5099983215332,26592000,NIO,0.286025,205.47074268341063,,36.26131740623463
2021-10-12,173.6199951171875,174.49000549316406,172.5500030517578,173.1300048828125,173.1300048828125,5188400,DIS,0.08895,203.03634265899657,,50.83934066080097
2021-10-12,162.85000610351562,163.37649536132812,161.81399536132812,162.3665008544922,162.3665008544922,36392000,AMZN,0.2465714285714285,203.43727252960204,,46.041379601682344
2021-10-12,142.60000610351562,143.0399932861328,141.6999969482422,142.11000061035156,137.8131866455078,6734800,PG,0.2465714285714285,204.15047260284425,,46.31930540266768
2021-10-12,143.22999572753906,143.25,141.0399932861328,141.50999450683594,140.4884033203125,73035900,AAPL,0.0067869565217391,206.2154725265503,,49.33079846542702
2021-10-12,266.9766540527344,270.7733459472656,265.5233459472656,268.5733337402344,268.5733337402344,66060000,TSLA,0.1691121739130434,210.86713916778564,,57.42478408347756
2021-10-12,54.41999816894531,54.83000183105469,54.220001220703125,54.22999954223633,52.2663688659668,19474400,KO,0.6369,211.65393915176392,,47.35636398772591
2021-10-12,226.0,228.66000366210935,223.1199951171875,223.57000732421875,223.57000732421875,8486800,BA,0.0,213.9087392616272,,49.91777503997109
2021-10-12,276.4200134277344,280.75,276.0199890136719,279.0,279.0,5970100,CRM,0.33525,213.9971395301819,,55.1728638424665
2021-10-12,105.16999816894533,106.04000091552734,104.33999633789062,105.04000091552734,105.04000091552734,34039900,AMD,0.29086,208.4439393043518,,45.609986008611855
2021-10-12,110.47000122070312,111.02999877929688,108.55999755859376,109.1999969482422,107.05563354492188,9294600,TSM,0.3247325,207.844229221344,,52.46302324046756
2021-10-12,256.0,257.9700012207031,253.77999877929688,255.8500061035156,255.8500061035156,4289300,PYPL,0.1779,209.40702920913697,,47.42246391985416
2021-10-12,323.0299987792969,324.3800048828125,317.3699951171875,323.7699890136719,323.7699890136719,31658700,META,0.0954999999999999,206.82502908706664,,58.87512162104486
2021-10-12,52.18000030517578,52.18000030517578,51.11000061035156,51.33000183105469,48.66602325439453,42154000,VZ,-0.27065,202.5608954811096,,50.485476211676236
2021-10-12,633.02001953125,637.6599731445312,621.989990234375,624.9400024414062,624.9400024414062,3227300,NFLX,0.1352,211.75726541519165,,64.9286531897512
2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,289.6312561035156,17974100,MSFT,0.2465714285714285,211.03046548843383,,52.761002135287384
2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.3099975585937,293.023193359375,23416300,MSFT,0.0812499999999999,214.65106546401978,,53.098731799186176
2021-10-13,270.1566772460937,271.8033447265625,268.59332275390625,270.3599853515625,270.3599853515625,42360300,TSLA,0.1478252873563218,217.19246530532837,,52.959218965055776
2021-10-13,163.48550415039062,164.41900634765625,163.05450439453125,164.21400451660156,164.21400451660156,48402000,AMZN,0.0812499999999999,207.83974588394165,,50.49953759543888
2021-10-13,173.6300048828125,173.6999969482422,170.94000244140625,172.9600067138672,172.9600067138672,8914700,DIS,0.765,206.76934610366823,,47.780754347278474
2021-10-13,109.31999969482422,110.0500030517578,108.9499969482422,109.9800033569336,107.82032012939452,7845100,TSM,0.1502641025641025,202.3679464149475,,51.39178630975287
2021-10-13,258.7300109863281,261.239990234375,254.2449951171875,256.3599853515625,256.3599853515625,6024100,PYPL,0.765,205.39394617080688,,50.82808748908458
2021-10-13,35.779998779296875,36.68000030517578,35.470001220703125,36.2400016784668,36.2400016784668,33439600,NIO,0.2942,202.58394609451295,,44.34007647506373
2021-10-13,326.9700012207031,327.0,322.6600036621094,324.5400085449219,324.5400085449219,14761500,META,0.14868,201.28034624099732,,54.85857698655666
2021-10-13,632.1799926757812,632.1799926757812,622.0999755859375,629.760009765625,629.760009765625,2420300,NFLX,0.5444,208.6389467048645,,60.16737861728045
2021-10-13,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,139.8927459716797,78762700,AAPL,0.0399,198.80394731521608,,48.01974526417313
2021-10-13,279.7799987792969,287.9700012207031,279.32000732421875,286.6400146484375,286.6400146484375,1960900,ZS,0.3619999999999999,199.33554765701294,,49.37700590191123
2021-10-13,106.27999877929688,109.87999725341795,106.25,109.16000366210938,109.16000366210938,55631900,AMD,0.328775,201.21634773254394,,51.002252372892784
2021-10-13,137.75,138.5500030517578,136.97650146484375,137.89999389648438,137.89999389648438,16380000,GOOG,0.7825500000000001,201.77354759216308,,39.59374914489988
2021-10-13,224.0,224.3000030517578,219.3600006103516,221.77999877929688,221.77999877929688,8240200,BA,0.8036,201.68134757995605,,48.30063006933524
2021-10-13,142.39999389648438,142.75999450683594,141.02999877929688,142.44000244140625,138.13320922851562,5689800,PG,0.0812499999999999,201.69554771423338,,46.45111183983663
2021-10-13,38.150001525878906,40.0,37.880001068115234,39.88999938964844,39.88999938964844,9307200,XPEV,0.5106,201.77674766540528,,44.86580775848361
2021-10-14,328.3599853515625,330.5199890136719,327.1000061035156,328.5299987792969,328.5299987792969,14302200,META,0.4923875,205.05872764587403,,53.3852281247768
2021-10-14,36.209999084472656,36.45000076293945,35.599998474121094,36.27999877929688,36.27999877929688,29898400,NIO,0.4199799999999999,202.92632774353027,,47.47865661214817
2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,299.39178466796875,27262900,MSFT,0.3343333333333333,203.08432762145995,,53.30770941239474
2021-10-14,110.5,112.22000122070312,109.62999725341795,111.98999786376952,111.98999786376952,46900200,AMD,0.5434142857142857,202.54717750549315,,47.55994113817951
2021-10-14,114.13999938964844,114.73999786376952,111.16000366210938,112.55999755859376,110.3496551513672,16930500,TSM,0.0089319999999999,192.25757789611816,,51.393321021721825
2021-10-14,174.07000732421875,176.02000427246094,174.0,174.41000366210938,174.41000366210938,7450200,DIS,0.2787,192.88957801818847,,47.012136085829766
2021-10-14,221.07000732421875,222.17999267578125,217.0399932861328,217.44000244140625,217.44000244140625,10427300,BA,0.3107,191.35377784729005,,40.83790337836843
2021-10-14,139.95199584960938,141.65150451660156,139.33900451660156,141.41200256347656,141.41200256347656,21426000,GOOG,0.4215,188.90241767883302,,50.01366118698279
2021-10-14,142.8300018310547,144.30999755859375,142.80999755859375,144.0500030517578,139.6945343017578,6777800,PG,0.3343333333333333,188.53711769104004,,45.791883417940774
2021-10-14,175.60000610351562,176.6300048828125,170.44000244140625,173.77999877929688,173.77999877929688,1541300,ENPH,0.836,191.26431770324706,,52.08926602171324
2021-10-14,632.22998046875,636.8800048828125,626.7899780273438,633.7999877929688,633.7999877929688,2671700,NFLX,0.9201,201.09391731262207,,62.53693566655578
2021-10-14,39.11000061035156,40.20000076293945,38.83000183105469,39.38999938964844,39.38999938964844,5407700,XPEV,0.5771,197.3527173614502,,46.3350273875436
2021-10-14,52.900001525878906,54.0,52.72999954223633,53.900001525878906,51.48433303833008,26586700,INTC,-0.6124,196.33711738586425,,48.17326987933403
2021-10-14,165.12249755859375,165.6300048828125,164.53900146484375,164.9929962158203,164.9929962158203,42190000,AMZN,0.3343333333333333,194.5359772491455,,52.57201993042127
2021-10-14,261.5,267.4100036621094,260.20001220703125,266.45001220703125,266.45001220703125,7850600,PYPL,0.1779,199.15217750549317,,48.61725890382709
2021-10-14,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,272.7733459472656,36741600,TSLA,0.1721766355140186,198.09864418029784,,56.03641420133397
2021-10-14,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,142.72216796875,69907100,AAPL,0.5454333333333333,198.76864402770997,,45.63557831716554
2021-10-14,286.0,290.6400146484375,284.6600036621094,290.0199890136719,290.0199890136719,5433900,CRM,0.8126,203.81484382629395,,55.009474869142444
2021-10-15,638.0,639.4199829101562,625.1599731445312,628.2899780273438,628.2899780273438,4116900,NFLX,0.19015,215.67044342041015,,62.194316068356414
2021-10-15,453.8900146484375,453.9400024414063,449.1799926757813,452.3900146484375,448.6575317382813,1494800,COST,0.9042,221.25564361572265,,56.23641986621511
2021-10-15,114.77999877929688,114.9499969482422,112.95999908447266,114.86000061035156,112.6044921875,11558800,TSM,0.1050423076923077,220.30551361083985,,47.96724976400934
2021-10-15,274.5799865722656,281.07000732421875,274.1166687011719,281.010009765625,281.010009765625,56773800,TSLA,0.0840957746478873,223.08351379394531,,52.67090956357226
2021-10-15,52.08000183105469,52.810001373291016,52.02000045776367,52.27000045776367,49.55723571777344,27005500,VZ,0.0,221.29871391296388,,48.38381722152345
2021-10-15,292.489990234375,292.8699951171875,289.32000732421875,291.6600036621094,291.6600036621094,5119300,CRM,0.2732,221.76044731140138,,51.9330506365407
2021-10-15,268.70098876953125,269.72100830078125,265.44000244140625,268.3500061035156,268.3500061035156,5007900,PYPL,0.2342,226.04284744262696,,43.00535821990201
2021-10-15,218.1699981689453,219.6100006103516,216.27999877929688,217.0399932861328,217.0399932861328,8773400,BA,0.682775,225.91224716186522,,54.292604070605535
2021-10-15,175.69000244140625,178.88999938964844,174.10000610351562,176.4600067138672,176.4600067138672,13943900,DIS,0.3982,223.8614472961426,,52.92460375334342
2021-10-15,112.51000213623048,112.83999633789062,111.11000061035156,112.12000274658205,112.12000274658205,34203000,AMD,0.53585,224.00304733276369,,48.70951692232692
2021-10-15,144.52000427246094,144.8699951171875,143.67999267578125,144.4199981689453,140.0533447265625,6923700,PG,0.0900142857142857,224.70744735717773,,46.917525848654016
