Open,High,Low,Volume,SMA_50,SMA_200,RSI,Sentiment
134.0,137.36199951171875,134.0,24126000,,,51.20840467557105,0.2294
109.8000030517578,110.3499984741211,109.22000122070312,8039600,,,44.622049446855534,0.141705
284.04998779296875,290.3999938964844,284.04998779296875,24993000,,,55.483346211610915,0.1106333333333333
328.5799865722656,335.17999267578125,326.1600036621094,35377900,,,61.03628106003969,0.1298322580645161
255.22000122070312,262.7699890136719,253.58999633789065,6326600,202.84048126220702,,49.985035005553804,0.546
261.6000061035156,265.7699890136719,258.0666809082031,55297800,202.8745474243164,,57.189188824413044,0.0852170454545454
272.1099853515625,273.54998779296875,271.0299987792969,4050400,202.67154693603516,,50.05049124190557,-0.9413
224.2700042724609,226.4499969482422,222.4199981689453,5687300,203.87490692138672,,44.300380922175336,0.0
139.49000549316406,142.24000549316406,139.36000061035156,80861100,194.49030639648439,,50.14702201893673,0.27408
138.8000030517578,140.52000427246094,138.72000122070312,6902700,194.44690643310548,,48.691111847551,0.1106333333333333
439.5799865722656,449.1099853515625,439.25,1808700,201.3137062072754,,59.87081323948846,-0.6369
606.9400024414062,640.3900146484375,606.8900146484375,9534300,211.21390609741212,,65.39923400325478,0.1622999999999999
33.29999923706055,34.310001373291016,33.27000045776367,26441300,209.6583060455322,,46.53664001700754,0.1420749999999999
100.91999816894533,102.87000274658205,100.61000061035156,31455200,210.98370597839354,,48.21212978615724,0.9371
258.7333374023437,262.2200012207031,257.739990234375,43898400,212.81863914489747,,53.48249259736803,0.2106589743589743
160.67649841308594,163.2169952392578,159.93099975585938,50660000,209.29284873962402,,51.445884785689344,0.2495571428571428
285.7799987792969,293.6300048828125,285.510009765625,28002600,214.44244842529298,,50.120008446055344,0.2495571428571428
33.40999984741211,34.15999984741211,33.16999816894531,22885100,212.45033836364746,,42.619397801453665,0.1458142857142857
329.739990234375,334.3800048828125,325.79998779296875,26443000,212.26293846130372,,51.629647819130525,0.287
134.62550354003906,137.8520050048828,134.4864959716797,19764000,214.30081855773926,,47.49405208190238,-0.1909
139.47000122070312,142.14999389648438,138.3699951171875,83221100,213.85755867004394,,47.34523358918746,0.2156399999999999
221.0800018310547,225.07000732421875,219.1999969482422,7157600,215.56575874328612,,50.01149331444519,0.19556
52.77000045776367,53.77000045776367,52.5099983215332,21284500,215.9323587036133,,48.29809061835314,0.38315
628.1799926757812,639.8699951171875,626.3599853515625,4580400,225.98510833740235,,57.92954821532245,0.2726
138.99000549316406,141.25999450683594,138.6199951171875,5332900,225.28870849609376,,45.43654543295639,0.2495571428571428
443.9299926757813,449.7799987792969,442.3800048828125,1334600,222.01250793457032,,47.32126421755858,0.0
108.44000244140624,109.5199966430664,107.58000183105467,7553600,222.15030792236328,,51.178867159042476,0.196765
256.2900085449219,264.3900146484375,256.0299987792969,4615300,225.2003079223633,,52.467504767544476,0.4215
144.36000061035156,155.85000610351562,143.4499969482422,2355600,222.7667077636719,,48.34311379089068,0.4939
54.31999969482422,54.9900016784668,54.119998931884766,20704400,218.68217422485353,,48.31948681798319,0.2023
295.17999267578125,296.6400146484375,293.9200134277344,20430500,219.31597427368163,,50.02595998225731,0.234875
141.75,143.02999877929688,141.75,5334600,219.30937454223633,,51.67456134297429,0.234875
104.5999984741211,107.9499969482422,104.45999908447266,41543100,215.65637435913087,,46.188498767046404,0.2863666666666666
36.900001525878906,38.880001068115234,36.84000015258789,12748700,215.7393743133545,,48.262865445276596,0.1779
35.439998626708984,36.63999938964844,34.90999984741211,67945200,213.67637435913085,,48.140077553987034,0.05005625
14.34000015258789,14.949999809265137,14.3100004196167,96557500,201.90717485427857,,46.23201179060226,0.5106
111.0,111.70999908447266,110.48999786376952,7821900,202.11697496414183,,51.052856715884076,0.193004
276.8999938964844,279.5,274.0799865722656,5374200,202.50837480545044,,42.04445270468036,0.6249
378.0,383.8500061035156,378.0,696200,207.4870750617981,,56.35154844490672,0.5106
138.86300659179688,140.15444946289062,138.56300354003906,18250000,209.60278505325317,,41.55607716336584,0.14875
177.6999969482422,179.6300048828125,177.3300018310547,7780000,207.94678499221803,,52.22692150227781,0.31245
456.4700012207031,459.5899963378906,452.0700073242188,1966200,214.82378496170043,,55.70244118659575,0.3182
261.82000732421875,268.3333435058594,261.1266784667969,57587400,214.69731889724733,,53.20060143863147,0.1742729927007299
164.57699584960938,166.28750610351562,164.1529998779297,48182000,211.47514879226685,,53.20013569627736,0.234875
337.0,338.8399963378906,328.9800109863281,28307500,215.28374895095826,,51.03723029471092,0.3381583333333333
115.22000122070312,116.83000183105467,114.95999908447266,3610100,214.39956895828246,,49.213141683123595,-0.5719
143.05999755859375,144.22000122070312,142.72000122070312,61732700,212.2281688117981,,51.07696237053409,0.2351625
642.22998046875,646.8400268554688,630.4500122070312,3556900,219.2029686164856,,63.92922405901848,0.281175
227.33999633789065,229.0,225.8999938964844,7748500,220.83196855545043,,53.75892514124114,0.35645
331.510009765625,333.3999938964844,328.7099914550781,15946100,224.21196825027465,,56.022995649365015,-0.05135
106.5500030517578,107.27999877929688,104.88999938964844,30623000,223.58962816238403,,49.89491336652078,0.4964333333333333
177.92999267578125,178.60000610351562,176.39999389648438,4132200,224.9392282295227,,48.15624884820205,0.0
383.2200012207031,390.9400024414063,382.0199890136719,690300,226.95842805862426,,50.127259201995834,0.4939
265.4033203125,265.4599914550781,260.3033447265625,50215800,225.53582796096802,,52.320595846114934,0.2137033333333333
634.1699829101562,643.7999877929688,630.8599853515625,3272100,232.98602754592895,,57.64666279305113,0.3953
264.9549865722656,265.4700012207031,259.79998779296875,4095900,232.98329439163209,,46.86208907930963,0.8074
14.920000076293944,15.489999771118164,14.850000381469728,99468900,227.85029460906983,,46.01427358831217,0.4939
110.9800033569336,111.06999969482422,109.51000213623048,5143400,225.56269466400147,,49.118520590549764,0.250875
226.75,228.7100067138672,225.3999938964844,4515000,227.2682946395874,,48.32885324955276,0.65065
142.2899932861328,142.6199951171875,141.0399932861328,6131800,227.3162945175171,,50.44870812193542,0.3972
36.43999862670898,36.54999923706055,35.83000183105469,31959800,219.1080947494507,,48.223942657297286,0.0558333333333333
165.85000610351562,166.07150268554688,164.41000366210938,39964000,209.700514793396,,41.23133757418216,0.3972
144.02999877929688,144.17999267578125,142.55999755859375,58773200,211.881114692688,,48.16826368478266,0.4263857142857143
296.2200012207031,296.6400146484375,293.760009765625,17685700,215.74191486358643,,49.24457786968241,0.3972
139.8000030517578,140.76365661621094,138.80650329589844,16584000,213.3005318069458,,50.747235284108754,0.0
633.2000122070312,639.4199829101562,626.780029296875,2862500,222.57932147979736,,58.409443737594344,0.0570599999999999
142.27000427246094,144.80999755859375,141.80999755859375,64452200,219.573321723938,,45.81309334093971,0.08895
292.9200134277344,297.9700012207031,292.75,19298600,224.7847219467163,,50.545064612464806,-0.8316
262.54998779296875,267.0799865722656,261.8333435058594,42600900,223.39152187347412,,42.99499556382108,0.1807747368421052
163.75,164.62950134277344,161.90499877929688,40684000,223.89074184417726,,47.929668333205754,-0.8316
38.0,38.43000030517578,37.34999847412109,4319000,221.79914180755614,,50.49764185399233,0.6486
142.3699951171875,142.77000427246094,141.77000427246094,5995600,220.14574184417725,,50.71715912489903,-0.8316
226.5,232.1000061035156,225.32000732421875,7287000,223.60054180145264,,50.00135231547708,0.6124
104.62000274658205,107.1999969482422,104.0199966430664,31284400,212.9121422958374,,49.178651507316694,0.2434
257.92999267578125,260.6600036621094,254.69000244140625,5031700,215.18934230804444,,54.76584491115891,0.6705
36.09000015258789,36.52000045776367,35.529998779296875,25400100,206.91534236907958,,47.306434553872556,0.1391714285714285
327.6300048828125,330.4599914550781,325.3099975585937,14708200,211.2375426864624,,53.43268824496092,0.033975
110.08000183105467,111.70999908447266,109.9000015258789,5318500,208.16154277801513,,46.60958728014733,0.3797999999999999
37.75,38.38999938964844,37.20000076293945,5082500,205.8441427230835,,48.08363318616756,0.807
35.70000076293945,36.04999923706055,35.18000030517578,26592000,205.47074268341063,,36.26131740623463,0.286025
173.6199951171875,174.49000549316406,172.5500030517578,5188400,203.03634265899657,,50.83934066080097,0.08895
162.85000610351562,163.37649536132812,161.81399536132812,36392000,203.43727252960204,,46.041379601682344,0.2465714285714285
142.60000610351562,143.0399932861328,141.6999969482422,6734800,204.15047260284425,,46.31930540266768,0.2465714285714285
143.22999572753906,143.25,141.0399932861328,73035900,206.2154725265503,,49.33079846542702,0.0067869565217391
266.9766540527344,270.7733459472656,265.5233459472656,66060000,210.86713916778564,,57.42478408347756,0.1691121739130434
54.41999816894531,54.83000183105469,54.220001220703125,19474400,211.65393915176392,,47.35636398772591,0.6369
226.0,228.66000366210935,223.1199951171875,8486800,213.9087392616272,,49.91777503997109,0.0
276.4200134277344,280.75,276.0199890136719,5970100,213.9971395301819,,55.1728638424665,0.33525
105.16999816894533,106.04000091552734,104.33999633789062,34039900,208.4439393043518,,45.609986008611855,0.29086
110.47000122070312,111.02999877929688,108.55999755859376,9294600,207.844229221344,,52.46302324046756,0.3247325
256.0,257.9700012207031,253.77999877929688,4289300,209.40702920913697,,47.42246391985416,0.1779
323.0299987792969,324.3800048828125,317.3699951171875,31658700,206.82502908706664,,58.87512162104486,0.0954999999999999
52.18000030517578,52.18000030517578,51.11000061035156,42154000,202.5608954811096,,50.485476211676236,-0.27065
633.02001953125,637.6599731445312,621.989990234375,3227300,211.75726541519165,,64.9286531897512,0.1352
295.3399963378906,295.44000244140625,292.3500061035156,17974100,211.03046548843383,,52.761002135287384,0.2465714285714285
294.9100036621094,297.2799987792969,293.489990234375,23416300,214.65106546401978,,53.098731799186176,0.0812499999999999
270.1566772460937,271.8033447265625,268.59332275390625,42360300,217.19246530532837,,52.959218965055776,0.1478252873563218
163.48550415039062,164.41900634765625,163.05450439453125,48402000,207.83974588394165,,50.49953759543888,0.0812499999999999
173.6300048828125,173.6999969482422,170.94000244140625,8914700,206.76934610366823,,47.780754347278474,0.765
109.31999969482422,110.0500030517578,108.9499969482422,7845100,202.3679464149475,,51.39178630975287,0.1502641025641025
258.7300109863281,261.239990234375,254.2449951171875,6024100,205.39394617080688,,50.82808748908458,0.765
35.779998779296875,36.68000030517578,35.470001220703125,33439600,202.58394609451295,,44.34007647506373,0.2942
326.9700012207031,327.0,322.6600036621094,14761500,201.28034624099732,,54.85857698655666,0.14868
632.1799926757812,632.1799926757812,622.0999755859375,2420300,208.6389467048645,,60.16737861728045,0.5444
141.24000549316406,141.39999389648438,139.1999969482422,78762700,198.80394731521608,,48.01974526417313,0.0399
279.7799987792969,287.9700012207031,279.32000732421875,1960900,199.33554765701294,,49.37700590191123,0.3619999999999999
106.27999877929688,109.87999725341795,106.25,55631900,201.21634773254394,,51.002252372892784,0.328775
137.75,138.5500030517578,136.97650146484375,16380000,201.77354759216308,,39.59374914489988,0.7825500000000001
224.0,224.3000030517578,219.3600006103516,8240200,201.68134757995605,,48.30063006933524,0.8036
142.39999389648438,142.75999450683594,141.02999877929688,5689800,201.69554771423338,,46.45111183983663,0.0812499999999999
38.150001525878906,40.0,37.880001068115234,9307200,201.77674766540528,,44.86580775848361,0.5106
328.3599853515625,330.5199890136719,327.1000061035156,14302200,205.05872764587403,,53.3852281247768,0.4923875
36.209999084472656,36.45000076293945,35.599998474121094,29898400,202.92632774353027,,47.47865661214817,0.4199799999999999
299.2099914550781,303.2699890136719,297.8299865722656,27262900,203.08432762145995,,53.30770941239474,0.3343333333333333
110.5,112.22000122070312,109.62999725341795,46900200,202.54717750549315,,47.55994113817951,0.5434142857142857
114.13999938964844,114.73999786376952,111.16000366210938,16930500,192.25757789611816,,51.393321021721825,0.0089319999999999
174.07000732421875,176.02000427246094,174.0,7450200,192.88957801818847,,47.012136085829766,0.2787
221.07000732421875,222.17999267578125,217.0399932861328,10427300,191.35377784729005,,40.83790337836843,0.3107
139.95199584960938,141.65150451660156,139.33900451660156,21426000,188.90241767883302,,50.01366118698279,0.4215
142.8300018310547,144.30999755859375,142.80999755859375,6777800,188.53711769104004,,45.791883417940774,0.3343333333333333
175.60000610351562,176.6300048828125,170.44000244140625,1541300,191.26431770324706,,52.08926602171324,0.836
632.22998046875,636.8800048828125,626.7899780273438,2671700,201.09391731262207,,62.53693566655578,0.9201
39.11000061035156,40.20000076293945,38.83000183105469,5407700,197.3527173614502,,46.3350273875436,0.5771
52.900001525878906,54.0,52.72999954223633,26586700,196.33711738586425,,48.17326987933403,-0.6124
165.12249755859375,165.6300048828125,164.53900146484375,42190000,194.5359772491455,,52.57201993042127,0.3343333333333333
261.5,267.4100036621094,260.20001220703125,7850600,199.15217750549317,,48.61725890382709,0.1779
271.8299865722656,273.4166564941406,271.1166687011719,36741600,198.09864418029784,,56.03641420133397,0.1721766355140186
142.11000061035156,143.8800048828125,141.50999450683594,69907100,198.76864402770997,,45.63557831716554,0.5454333333333333
286.0,290.6400146484375,284.6600036621094,5433900,203.81484382629395,,55.009474869142444,0.8126
638.0,639.4199829101562,625.1599731445312,4116900,215.67044342041015,,62.194316068356414,0.19015
453.8900146484375,453.9400024414063,449.1799926757813,1494800,221.25564361572265,,56.23641986621511,0.9042
114.77999877929688,114.9499969482422,112.95999908447266,11558800,220.30551361083985,,47.96724976400934,0.1050423076923077
274.5799865722656,281.07000732421875,274.1166687011719,56773800,223.08351379394531,,52.67090956357226,0.0840957746478873
52.08000183105469,52.810001373291016,52.02000045776367,27005500,221.29871391296388,,48.38381722152345,0.0
292.489990234375,292.8699951171875,289.32000732421875,5119300,221.76044731140138,,51.9330506365407,0.2732
268.70098876953125,269.72100830078125,265.44000244140625,5007900,226.04284744262696,,43.00535821990201,0.2342
218.1699981689453,219.6100006103516,216.27999877929688,8773400,225.91224716186522,,54.292604070605535,0.682775
175.69000244140625,178.88999938964844,174.10000610351562,13943900,223.8614472961426,,52.92460375334342,0.3982
112.51000213623048,112.83999633789062,111.11000061035156,34203000,224.00304733276369,,48.70951692232692,0.53585
144.52000427246094,144.8699951171875,143.67999267578125,6923700,224.70744735717773,,46.917525848654016,0.0900142857142857
328.67999267578125,329.07000732421875,322.510009765625,21596400,226.08564743041993,,51.20706461641762,0.715375
40.41999816894531,43.0,40.22999954223633,17186000,220.46604766845704,,47.81108152528348,0.36585
36.9900016784668,38.290000915527344,36.93999862670898,48169000,220.1936476135254,,44.17354461814701,0.1281571428571428
165.5709991455078,170.52099609375,165.1999969482422,103598000,211.10386764526368,,38.31853325340423,0.0900142857142857
302.3399963378906,304.45001220703125,300.5199890136719,25384800,211.33046737670898,,46.136194822919165,0.0900142857142857
143.77000427246094,144.89999389648438,143.50999450683594,67940300,208.30106735229492,,50.861801194933754,0.2430857142857143
54.63999938964844,54.880001068115234,54.290000915527344,17867000,203.9834676361084,,43.19153132307747,0.0
143.5500030517578,143.6999969482422,142.10000610351562,9119000,203.5459874725342,,52.957555795543406,0.0616428571428571
54.34999847412109,54.38999938964844,53.86000061035156,15861800,201.165587310791,,41.33496611972774,0.3064
292.510009765625,301.3299865722656,291.6000061035156,1766300,204.99218719482423,,51.032723542101394,0.6908
143.4499969482422,146.83999633789062,143.16000366210938,85589200,202.79598754882812,,47.92582549023383,0.2803086956521739
169.41799926757812,172.45849609375,169.2550048828125,63482000,205.51792762756347,,49.877614861603675,0.0616428571428571
216.0,217.27999877929688,214.0500030517578,6553500,203.36672737121583,,53.14944057560486,0.3067999999999999
141.2135009765625,142.99874877929688,141.2135009765625,16564000,193.63073707580565,,49.9572359266609,0.1959333333333333
632.0999755859375,638.4099731445312,620.5900268554688,4669100,203.571936416626,209.55059813499452,57.74839132910046,0.36344
266.3900146484375,270.44000244140625,264.7099914550781,4367100,203.24573585510254,209.60978133201598,55.40013531209586,-0.6096
113.41999816894533,115.3499984741211,113.41999816894533,6773800,203.36933570861817,208.77688124656677,51.719982508886815,0.1402347826086956
54.18999862670898,54.560001373291016,53.720001220703125,22407600,201.70073585510255,208.22797125816345,47.34577557229122,-0.5423
37.4900016784668,39.84000015258789,37.27000045776367,43499400,198.05733589172362,205.37432112693787,43.59613228632689,0.1947684210526316
328.95001220703125,335.8900146484375,327.5,21585000,201.91533576965332,206.34352110862733,54.32502596032413,0.23406
123.4000015258789,124.61000061035156,122.55999755859376,2621900,203.59373573303222,206.4480710887909,51.491950190725674,0.4939
42.220001220703125,43.845001220703125,41.61000061035156,9186200,197.88733573913575,205.96512106895446,47.86008083609146,0.5256
449.6099853515625,462.3500061035156,448.5,2141300,206.40073600769043,207.71662112236024,57.708340616834434,0.886
172.36000061035156,173.33999633789062,169.8000030517578,20494800,203.7685359954834,208.39462111473082,47.58047336883386,0.07455
283.92999267578125,291.7533264160156,283.8233337402344,72621600,207.32946968078613,208.99895453453064,52.70308754166892,0.1882175675675675
111.9000015258789,116.87999725341795,111.37000274658205,47537800,207.40686973571778,207.88415446281434,49.00235374137357,0.4570666666666667
303.57000732421875,308.2099914550781,302.69000244140625,22729300,210.06446983337403,209.24245450019836,51.53163229252125,0.0616428571428571
147.00999450683594,149.1699981689453,146.5500030517578,76378900,208.69086967468263,209.3199269580841,50.0956169655545,0.2251642857142857
52.0,52.41999816894531,51.91999816894531,16094800,206.9096295928955,207.86662690162657,38.883757406320264,0.0
301.5,303.6099853515625,297.4100036621094,1587600,209.98922950744628,209.1794769001007,50.55132885996849,0.424725
636.969970703125,641.0,632.2999877929688,7633100,219.29362953186035,211.5536619281769,59.704260123962115,0.1130071428571428
217.47000122070312,217.66000366210935,215.27999877929688,5963400,210.93702980041505,211.93561192512513,52.6386703770509,0.3182
143.29150390625,144.10699462890625,143.0959930419922,15316000,213.02566993713378,212.47782195091247,51.671381263972165,0.3080333333333333
139.0800018310547,140.82000732421875,138.8000030517578,9555300,214.7608699798584,212.4988094997406,46.55430397318248,0.2974625
171.71449279785156,172.7344970703125,171.10000610351562,47722000,214.9051601409912,212.4797970485687,50.91488985100933,0.2974625
181.0,190.8699951171875,180.10000610351562,2834400,213.31735984802245,210.34934691429137,52.78860844312179,-0.4404
40.27000045776367,40.900001525878906,39.560001373291016,37820000,208.66249290466308,210.03724692344665,40.857770120566435,0.3382466666666666
54.630001068115234,55.220001220703125,54.369998931884766,18392900,206.89149299621582,209.75549693107604,47.14725607022762,-0.4404
115.8000030517578,116.9800033569336,115.62999725341795,5406100,203.43029319763184,208.9639968776703,45.61777195552558,0.2379931034482758
292.1000061035156,295.5299987792969,291.3599853515625,3631200,196.7112935638428,209.13366347312927,54.44997028788699,0.2023
339.6499938964844,342.4599914550781,337.2799987792969,18786300,194.46329307556152,209.5178134059906,50.891824172293376,-0.0060833333333333
463.0,467.1600036621094,460.30999755859375,1365300,201.5076927947998,211.1399633693695,58.832996553434896,0.0
292.510009765625,292.6499938964844,287.5033264160156,52143300,201.64929252624512,211.1349133205414,56.254842283623745,0.1712535714285714
308.3500061035156,309.29998779296875,307.2200012207031,17682100,206.7684927368164,212.50551337242126,50.307429300753185,0.2974625
116.16000366210938,117.16999816894533,114.47000122070312,39593900,203.26189270019532,212.3914633846283,32.691326908690996,0.6014999999999999
171.44000244140625,171.5800018310547,170.17999267578125,9669500,201.31849243164064,210.23061347007751,48.038399484290956,-0.11905
271.010009765625,273.2699890136719,269.8349914550781,3985900,202.41169281005858,211.08741354942322,55.464675847859056,0.2023
140.14999389648438,141.9600067138672,139.85000610351562,7352700,201.7066928100586,210.51841361045837,50.02119684621038,0.1802
116.87999725341795,117.02999877929688,115.5500030517578,8205800,201.77609268188476,210.4275385951996,47.80797414319444,0.1569036363636363
172.63299560546875,173.14300537109375,170.01849365234375,42796000,202.30275283813478,211.11430361747742,49.38776217773766,0.1802
468.5199890136719,472.5,467.8399963378906,1352900,205.2029524230957,212.16060351371766,64.48164719640657,0.34
39.970001220703125,40.34000015258789,39.15999984741211,25120700,205.1427523803711,211.8144035243988,49.59363724372897,0.0866444444444444
215.4900054931641,218.66000366210935,214.3500061035156,8485200,208.71195236206054,211.5409535884857,52.463999885459984,0.8022
54.18000030517578,54.7599983215332,54.11000061035156,12474800,206.39553230285645,210.18295353889465,44.05531812612692,0.5106
144.22250366210938,144.2477569580078,141.91200256347656,17940000,203.15963233947753,210.20107853889465,45.156252775822885,0.8658
288.45001220703125,289.8299865722656,285.7933349609375,42096300,206.03483253479004,210.8466335773468,45.66497346895484,0.1255844827586207
625.5700073242188,637.4000244140625,617.1500244140625,10622000,217.44803283691405,212.71303364753723,57.60447292726894,0.3643142857142857
309.2099914550781,309.70001220703125,306.1099853515625,16537100,220.74943298339844,212.83453373908998,49.98368936652896,0.1802
343.45001220703125,343.9800109863281,339.45001220703125,13639500,226.4862329864502,213.81328373908997,54.76500822724129,0.2537157894736842
116.29000091552734,118.3000030517578,115.41999816894533,34244800,222.7878330230713,213.58998372077943,48.91493362555578,0.80705
273.0,273.510009765625,253.1000061035156,31271700,225.0240326690674,214.20089863777162,49.74008006348186,0.1048347826086956
170.97000122070312,171.02000427246094,169.8800048828125,9737600,224.98829261779784,214.50734864234926,50.58133537951267,0.886
148.6999969482422,149.75,148.1199951171875,58418800,223.6338925933838,213.8098485660553,50.66827563243708,0.26433
340.2799987792969,342.3099975585937,337.79998779296875,16354400,227.6122827911377,213.85444863319398,53.22075700590413,0.0248727272727272
170.1999969482422,172.5,170.10000610351562,7509000,218.279683303833,213.410398645401,44.09785826601147,0.0
54.59999847412109,54.66999816894531,54.209999084472656,14388300,213.96008354187012,212.3811653614044,50.32887162572751,0.5574
258.6099853515625,258.9599914550781,242.97999572753903,42508900,216.51748374938964,212.2383654499054,50.60692596417619,0.0579333333333333
628.8900146484375,654.010009765625,628.6500244140625,8437100,228.4912831878662,214.38206532478333,62.08648471823591,-0.15445
216.5399932861328,218.1100006103516,213.80999755859372,8691500,231.985883102417,214.74821530342103,51.27207906019245,0.6369
39.5099983215332,40.59999847412109,39.369998931884766,25389100,226.07848320007324,214.25141530036927,45.646090379670156,0.2748857142857143
115.01000213623048,116.3499984741211,114.61000061035156,4640300,225.92808326721192,212.60166535377502,40.19568127450519,0.1301730769230769
54.93000030517578,56.06999969482422,54.83000183105469,38390900,226.18388328552246,209.70761536598206,44.62245281207651,0.1573999999999999
140.86000061035156,141.16000366210938,139.17999267578125,6545500,219.73148307800292,210.2349153804779,45.781240144905816,-0.10195
132.22000122070312,134.75,131.0,4251300,218.95908317565917,210.38846541404723,50.37166424714236,0.5719
116.5,119.68000030517578,116.26000213623048,34794900,215.54494956970214,209.6805321407318,46.59438889882499,0.4427266666666666
285.3333435058594,300.0,285.1666564941406,94444500,219.17634956359862,210.355029668808,52.98890735653709,0.1862133333333333
307.1700134277344,311.0199890136719,306.3599853515625,16918100,219.2457495880127,210.4432797908783,53.80264883906929,-0.10195
148.80999755859375,149.63999938964844,147.8699951171875,61421000,219.26014961242674,211.02237977027892,45.40192499612747,0.05778
53.77000045776367,53.93000030517578,53.06999969482422,17771100,219.2809496307373,209.62112969398498,47.07716099324598,0.3612
289.4700012207031,291.57000732421875,288.2699890136719,2828500,219.11654960632325,210.3834096622467,55.50871256442701,0.6369
142.19200134277344,142.84950256347656,141.63699340820312,14850000,209.19215965270996,210.38731217384338,47.60349132032665,-0.2882
170.71249389648438,172.01400756835938,170.14999389648438,37628000,208.30776969909667,210.12111466407777,35.95941279273903,-0.10195
140.3509979248047,141.55850219726562,137.17050170898438,30182000,208.20382957458497,210.5456896686554,47.1071445290895,-0.0786833333333333
326.3500061035156,329.6300048828125,321.1099853515625,35224500,211.88282920837403,208.97323971748352,60.77961262505964,0.2280631578947368
116.23999786376952,117.1500015258789,114.2300033569336,6283000,210.72327919006347,208.83843972206117,49.929177092626375,0.1960615384615384
50.38999938964844,50.54999923706055,49.13999938964844,109971900,207.97127922058107,206.83903973579407,49.775844662407174,-0.6185666666666667
289.0,293.0,288.17999267578125,2927000,213.021879196167,207.75513974189758,54.73346998599805,0.4019
139.38999938964844,141.00999450683594,139.32000732421875,5265000,214.73427925109863,207.1389897632599,50.23561093366874,-0.0362666666666666
